etapa,anos_series,tipo_associacao,componente,sigla,codigo,descricao,unidade_tematica,objeto_conhecimento,origem,escopo,fonte_documento,fonte_pagina
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP36.s.36,"Produzir, revisar e editar textos voltados para a divulgação do conhecimento e de dados e resultados de pesquisas, tais como artigos de divulgação científica, verbete de enciclopédia, infográfico, infográfico animado, podcast ou vlog científico, relato de experimento, relatório, relatório multimidiático de campo, dentre outros, considerando o contexto de produção e as regularidades dos gêneros em termos de suas construções composicionais e estilos.",Produção de textos Práticas de Linguagem,"Estratégias de escrita: textualização, revisão e edição",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,227
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP37.s.37,"Produzir roteiros para elaboração de vídeos de diferentes tipos (vlog científico, vídeo-minuto, programa de rádio, podcasts) para divulgação de conhecimentos científicos e resultados de pesquisa, tendo em vista seu contexto de produção, os elementos e a construção composicional dos roteiros.",Práticas de Linguagem,Estratégias de produção Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,227
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP38.s.38,"Organizar os dados e informações pesquisados em painéis ou slides de apresentação, levando em conta o contexto de produção, o tempo disponível, as características do gênero apresentação oral, a multissemiose, as mídias e tecnologias que serão utilizadas, ensaiar a apresentação, considerando também elementos paralinguísticos e cinésicos e proceder à exposição oral de resultados de estudos e pesquisas, no tempo determinado, a partir do planejamento e da definição de diferentes formas de uso da fala – memorizada, com apoio da leitura ou fala espontânea.",Oralidade,Estratégias de produção: planejamento e produção de apresentações orais,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,228
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP39.s.39,"Definir o recorte temático da entrevista e o entrevistado, levantar informações sobre o entrevistado e sobre o tema da entrevista, elaborar roteiro de perguntas, realizar entrevista, a partir do roteiro, abrindo possibilidades para fazer perguntas a partir da resposta, se o contexto permitir, tomar nota, gravar ou salvar a entrevista e usar adequadamente as informações obtidas, de acordo com os objetivos estabelecidos.",Práticas de Linguagem,Estratégias de produção Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,228
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP40.s.40,"Analisar, em gravações de seminários, conferências rápidas, trechos de palestras, dentre outros, a construção composicional dos gêneros de apresentação – abertura/saudação, introdução ao tema, apresentação do plano de exposição, desenvolvimento dos conteúdos, por meio do encadeamento de temas e subtemas (coesão temática), síntese final e/ou conclusão, encerramento –, os elementos paralinguísticos (tais como: tom e volume da voz, pausas e hesitações – que, em geral, devem ser minimizadas –, modulação de voz e entonação, ritmo, respiração etc.) e cinésicos (tais como: postura corporal, movimentos e gestualidade significativa, expressão facial, contato de olho com plateia, modulação de voz e entonação, sincronia da fala com ferramenta de apoio etc.), para melhor performar apresentações orais no campo da divulgação do conhecimento.",Análise linguística/ semiótica,Construção composicional Elementos paralinguísticos e cinésicos Apresentações orais,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,229
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP41.s.41,"Usar adequadamente ferramentas de apoio a apresentações orais, escolhendo e usando tipos e tamanhos de fontes que permitam boa visualização, topicalizando e/ou organizando o conteúdo em itens, inserindo de forma adequada imagens, gráficos, tabelas, formas e elementos gráficos, dimensionando a quantidade de texto (e imagem) por slide, usando progressivamente e de forma harmônica recursos mais sofisticados como efeitos de transição, slides mestres, layouts personalizados etc.",Análise linguística/ semiótica,Usar adequadamente ferramentas de apoio a apresentações orais,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,229
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP42.s.42,"Analisar a construção composicional dos textos pertencentes a gêneros relacionados à divulgação de conhecimentos: título, (olho), introdução, divisão do texto em subtítulos, imagens ilustrativas de conceitos, relações, ou resultados complexos (fotos, ilustrações, esquemas, gráficos, infográficos, diagramas, figuras, tabelas, mapas) etc., exposição, contendo definições, descrições, comparações, enumerações, exemplificações e remissões a conceitos e relações por meio de notas de rodapé, boxes ou links; ou título, contextualização do campo, ordenação temporal ou temática por tema ou subtema, intercalação de trechos verbais com fotos, ilustrações, áudios, vídeos etc. e reconhecer traços da linguagem dos textos de divulgação científica, fazendo uso consciente das estratégias de impessoalização da linguagem (ou de pessoalização, se o tipo de publicação e objetivos assim o demandarem, como em alguns podcasts e vídeos de divulgação científica), 3ª pessoa, presente atemporal, recurso à citação, uso de vocabulário técnico/especializado etc., como forma de ampliar suas capacidades de compreensão e produção de textos nesses gêneros.",Práticas de Linguagem,Construção composicional e estilo Gêneros de divulgação científica Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,229
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP43.s.43,"Identificar e utilizar os modos de introdução de outras vozes no texto – citação literal e sua formatação e paráfrase –, as pistas linguísticas responsáveis por introduzir no texto a posição do autor e dos outros autores citados (“Segundo X; De acordo com Y; De minha/nossa parte, penso/amos que”...) e os elementos de normatização (tais como as regras de inclusão e formatação de citações e paráfrases, de organização de referências bibliográficas) em textos científicos, desenvolvendo reflexão sobre o modo como a intertextualidade e a retextualização ocorrem nesses textos. CAMPO ARTÍSTICO-LITERÁRIO",Práticas de Linguagem,Marcas linguísticas Intertextualidade Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,230
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP44.s.44,"Inferir a presença de valores sociais, culturais e humanos e de diferentes visões de mundo, em textos literários, reconhecendo nesses textos formas de estabelecer múltiplos olhares sobre as identidades, sociedades e culturas e considerando a autoria e o contexto social e histórico de sua produção.",Leitura,"Reconstrução das condições de produção, circulação e recepção Apreciação e réplica",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,231
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP45.s.45,"Posicionar-se criticamente em relação a textos pertencentes a gêneros como quarta-capa, programa (de teatro, dança, exposição etc.), sinopse, resenha crítica, comentário em blog/vlog cultural etc., para selecionar obras literárias e outras manifestações artísticas (cinema, teatro, exposições, espetáculos, CD´s, DVD´s etc.), diferenciando as sequências descritivas e avaliativas e reconhecendo-os como gêneros que apoiam a escolha do livro ou produção cultural e consultando-os no momento de fazer escolhas, quando for o caso.",Práticas de Linguagem,"Reconstrução das condições de produção, circulação e recepção Apreciação e réplica Objetos de Conhecimento",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,231
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP46.s.46,"Participar de práticas de compartilhamento de leitura/recepção de obras literárias/ manifestações artísticas, como rodas de leitura, clubes de leitura, eventos de contação de histórias, de leituras dramáticas, de apresentações teatrais, musicais e de filmes, cineclubes, festivais de vídeo, saraus, slams, canais de booktubers, redes sociais temáticas (de leitores, de cinéfilos, de música etc.), dentre outros, tecendo, quando possível, comentários de ordem estética e afetiva e justificando suas apreciações, escrevendo comentários e resenhas para jornais, blogs e redes sociais e utilizando formas de expressão das culturas juvenis, tais como, vlogs e podcasts culturais (literatura, cinema, teatro, música), playlists comentadas, fanfics, fanzines, e-zines, fanvídeos, fanclipes, posts em fanpages, trailer honesto, vídeo-minuto, dentre outras possibilidades de práticas de apreciação e de manifestação da cultura de fãs.",Práticas de Linguagem,"Reconstrução das condições de produção, circulação e recepção Apreciação e réplica",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,232
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP47.s.47,"Analisar, em textos narrativos ficcionais, as diferentes formas de composição próprias de cada gênero, os recursos coesivos que constroem a passagem do tempo e articulam suas partes, a escolha lexical típica de cada gênero para a caracterização dos cenários e dos personagens e os efeitos de sentido decorrentes dos tempos verbais, dos tipos de discurso, dos verbos de enunciação e das variedades linguísticas (no discurso direto, se houver) empregados, identificando o enredo e o foco narrativo e percebendo como se estrutura a narrativa nos diferentes gêneros e os efeitos de sentido decorrentes do foco narrativo típico de cada gênero, da caracterização dos espaços físico e psicológico e dos tempos cronológico e psicológico, das diferentes vozes no texto (do narrador, de personagens em discurso direto e indireto), do uso de pontuação expressiva, palavras e expressões conotativas e processos figurativos e do uso de recursos linguísticogramaticais próprios a cada gênero narrativo.",Práticas de Linguagem,Reconstrução da textualidade e compreensão dos efeitos de sentidos provocados pelos usos de recursos linguísticos e multissemióticos Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,232
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP48.s.48,"Interpretar, em poemas, efeitos produzidos pelo uso de recursos expressivos sonoros (estrofação, rimas, aliterações etc), semânticos (figuras de linguagem, por exemplo), gráficoespacial (distribuição da mancha gráfica no papel), imagens e sua relação com o texto verbal.",Práticas de Linguagem,Reconstrução da textualidade e compreensão dos efeitos de sentidos provocados pelos usos de recursos linguísticos e multissemióticos,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,233
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP49.s.49,"Mostrar-se interessado e envolvido pela leitura de livros de literatura e por outras produções culturais do campo e receptivo a textos que rompam com seu universo de expectativas, que representem um desafio em relação às suas possibilidades atuais e suas experiências anteriores de leitura, apoiando-se nas marcas linguísticas, em seu conhecimento sobre os gêneros e a temática e nas orientações dadas pelo professor.",Práticas de Linguagem,Adesão às práticas de leitura Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,233
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP50.s.50,"Elaborar texto teatral, a partir da adaptação de romances, contos, mitos, narrativas de enigma e de aventura, novelas, biografias romanceadas, crônicas, dentre outros, indicando as rubricas para caracterização do cenário, do espaço, do tempo; explicitando a caracterização física e psicológica dos personagens e dos seus modos de ação; reconfigurando a inserção do discurso direto e dos tipos de narrador; explicitando as marcas de variação linguística (dialetos, registros e jargões) e retextualizando o tratamento da temática.",Produção de textos,Relação entre textos,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,234
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP51.s.51,"Engajar-se ativamente nos processos de planejamento, textualização, revisão/ edição e reescrita, tendo em vista as restrições temáticas, composicionais e estilísticas dos textos pretendidos e as configurações da situação de produção – o leitor pretendido, o suporte, o contexto de circulação do texto, as finalidades etc. – e considerando a imaginação, a estesia e a verossimilhança próprias ao texto literário.",Produção de textos,"Consideração das condições de produção Estratégias de produção: planejamento, textualização e revisão/edição",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,234
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP52.s.52,"Representar cenas ou textos dramáticos, considerando, na caracterização dos personagens, os aspectos linguísticos e paralinguísticos das falas (timbre e tom de voz, pausas e hesitações, entonação e expressividade, variedades e registros linguísticos), os gestos e os deslocamentos no espaço cênico, o figurino e a maquiagem e elaborando as rubricas indicadas pelo autor por meio do cenário, da trilha sonora e da exploração dos modos de interpretação.",Oralidade Práticas de Linguagem,Produção de textos orais Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,234
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP53.s.53,"Ler em voz alta textos literários diversos – como contos de amor, de humor, de suspense, de terror; crônicas líricas, humorísticas, críticas; bem como leituras orais capituladas (compartilhadas ou não com o professor) de livros de maior extensão, como romances, narrativas de enigma, narrativas de aventura, literatura infantojuvenil, – contar/recontar histórias tanto da tradição oral (causos, contos de esperteza, contos de animais, contos de amor, contos de encantamento, piadas, dentre outros) quanto da tradição literária escrita, expressando a compreensão e interpretação do texto por meio de uma leitura ou fala expressiva e fluente, que respeite o ritmo, as pausas, as hesitações, a entonação indicados tanto pela pontuação quanto por outros recursos gráficoeditoriais, como negritos, itálicos, caixa-alta, ilustrações etc., gravando essa leitura ou esse conto/reconto, seja para análise posterior, seja para produção de audiobooks de textos literários diversos ou de podcasts de leituras dramáticas com ou sem efeitos especiais e ler e/ou declamar poemas diversos, tanto de forma livre quanto de forma fixa (como quadras, sonetos, liras, haicais etc.), empregando os recursos linguísticos, paralinguísticos e cinésicos necessários aos efeitos de sentido pretendidos, como o ritmo e a entonação, o emprego de pausas e prolongamentos, o tom e o timbre vocais, bem como eventuais recursos de gestualidade e pantomima que convenham ao gênero poético e à situação de compartilhamento em questão.",Práticas de Linguagem,Produção de textos orais Oralização Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,235
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP54.s.54,"Analisar os efeitos de sentido decorrentes da interação entre os elementos linguísticos e os recursos paralinguísticos e cinésicos, como as variações no ritmo, as modulações no tom de voz, as pausas, as manipulações do estrato sonoro da linguagem, obtidos por meio da estrofação, das rimas e de figuras de linguagem como as aliterações, as assonâncias, as onomatopeias, dentre outras, a postura corporal e a gestualidade, na declamação de poemas, apresentações musicais e teatrais, tanto em gêneros em prosa quanto nos gêneros poéticos, os efeitos de sentido decorrentes do emprego de figuras de linguagem, tais como comparação, metáfora, personificação, metonímia, hipérbole, eufemismo, ironia, paradoxo e antítese e os efeitos de sentido decorrentes do emprego de palavras e expressões denotativas e conotativas (adjetivos, locuções adjetivas, orações subordinadas adjetivas etc.), que funcionam como modificadores, percebendo sua função na caracterização dos espaços, tempos, personagens e ações próprios de cada gênero narrativo. TODOS OS CAMPOS DE ATUAÇÃO",Análise linguística/ semiótica Práticas de Linguagem,Recursos linguísticos e semióticos que operam nos textos pertencentes aos gêneros literários Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,236
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP55.s.55,"Reconhecer as variedades da língua falada, o conceito de norma-padrão e o de preconceito linguístico.",Análise linguística/ semiótica,Variação linguística,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,237
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Língua Portuguesa,LP,MS.EF69LP56.s.56,Fazer uso consciente e reflexivo de regras e normas da norma-padrão em situações de fala e escrita nas quais ela deve ser usada.,Análise linguística/ semiótica,Variação linguística,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,237
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP01.s.01,"Distinguir diferentes propostas editoriais – sensacionalismo, jornalismo investigativo etc. –, de forma a identificar os recursos utilizados para impactar/chocar o leitor que podem comprometer uma análise crítica da notícia e do fato noticiado.",Leitura Práticas de Linguagem,"Reconstrução do contexto de produção, circulação e recepção de textos Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital Objetos de Conhecimento",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,260
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP02.s.02,"Comparar notícias e reportagens sobre um mesmo fato divulgadas em diferentes mídias, analisando as especificidades das mídias, os processos de (re)elaboração dos textos e a convergência das mídias em notícias ou reportagens multissemióticas. TODOS OS CAMPOS DE ATUAÇÃO",Leitura Práticas de Linguagem,"Reconstrução do contexto de produção, circulação e recepção de textos Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,261
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP03.s.03,"Formar, com base em palavras primitivas, palavras derivadas com os prefixos e sufixos mais produtivos no português.",Análise linguística/ semiótica Práticas de Linguagem,Léxico/morfologia Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,261
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP04.s.04,"Reconhecer, em textos, o verbo como o núcleo das orações.",Análise linguística/ semiótica Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,262
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP05.s.05,"Identificar, em orações de textos lidos ou de produção própria, verbos de predicação completa e incompleta: intransitivos e transitivos.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,262
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP06.s.06,Empregar as regras básicas de concordância nominal e verbal em situações comunicativas e na produção de textos.,Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,263
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP07.s.07,"Identificar, em textos lidos ou de produção própria, a estrutura básica da oração: sujeito, predicado, complemento (objetos direto e indireto).",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,263
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP08.s.08,"Identificar, em textos lidos ou de produção própria, adjetivos que ampliam o sentido do substantivo sujeito ou complemento verbal.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,264
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP09.s.09,"Identificar, em textos lidos ou de produção própria, advérbios e locuções adverbiais que ampliam o sentido do verbo núcleo da oração.",Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,265
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP10.s.10,"Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: modos e tempos verbais, concordância nominal e verbal, pontuação etc.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,265
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP11.s.11,"Identificar, em textos lidos ou de produção própria, períodos compostos nos quais duas orações são conectadas por vírgula, ou por conjunções que expressem soma de sentido (conjunção “e”) ou oposição de sentidos (conjunções “mas”, “porém”).",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,266
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP12.s.12,"Reconhecer recursos de coesão referencial: substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos).",Práticas de Linguagem,Semântica Coesão,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,267
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP13.s.13,"Estabelecer relações entre partes do texto, identificando substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos), que contribuem para a continuidade do texto.",Práticas de Linguagem,Coesão Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,267
EF_AF,EF7,CURRICULAR,Língua Portuguesa,LP,MS.EF07LP14.s.14,"Identificar, em textos, os efeitos de sentido do uso de estratégias de modalização e argumentatividade.",Práticas de Linguagem,Modalização,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,268
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP01.s.01,"Identificar e comparar as várias editorias de jornais impressos e digitais e de sites noticiosos, de forma a refletir sobre os tipos de fato que são noticiados e comentados, as escolhas sobre o que noticiar e o que não noticiar e o destaque/enfoque dado e a fidedignidade da informação.",Leitura Práticas de Linguagem,"Reconstrução do contexto de produção, circulação e recepção de textos Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital. Objetos de Conhecimento",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,286
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP02.s.02,"Justificar diferenças ou semelhanças no tratamento dado a uma mesma informação veiculada em textos diferentes, consultando sites e serviços de checadores de fatos.",Leitura Práticas de Linguagem,Relação entre textos,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,287
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP03.s.03,"Produzir artigos de opinião, tendo em vista o contexto de produção dado, a defesa de um ponto de vista, utilizando argumentos e contraargumentos e articuladores de coesão que marquem relações de oposição, contraste, exemplificação, ênfase. TODOS OS CAMPOS DE ATUAÇÃO",Produção de textos Práticas de Linguagem,Textualização de textos argumentativos e apreciativos Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,287
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP04.s.04,"Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: ortografia, regências e concordâncias nominal e verbal, modos e tempos verbais, pontuação etc.",Análise linguística/ semiótica,Fono-ortografia,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,288
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP05.s.05,"Analisar processos de formação de palavras por composição (aglutinação e justaposição), apropriando-se de regras básicas de uso do hífen em palavras compostas.",Práticas de Linguagem,Léxico/morfologia Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,288
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP06.s.06,"Identificar, em textos lidos ou de produção própria, os termos constitutivos da oração (sujeito e seus modificadores, verbo e seus complementos e modificadores).",Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,289
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP07.s.07,"Diferenciar, em textos lidos ou de produção própria, complementos diretos e indiretos de verbos transitivos, apropriando-se da regência de verbos de uso frequente.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,289
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP08.s.08,"Identificar, em textos lidos ou de produção própria, verbos na voz ativa e na voz passiva, interpretando os efeitos de sentido de sujeito ativo e passivo (agente da passiva).",Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,290
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP09.s.09,"Interpretar efeitos de sentido de modificadores (adjuntos adnominais – artigos definido ou indefinido, adjetivos, expressões adjetivas) em substantivos com função de sujeito ou de complemento verbal, usando-os para enriquecer seus próprios textos.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,290
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP10.s.10,"Interpretar, em textos lidos ou de produção própria, efeitos de sentido de modificadores do verbo (adjuntos adverbiais – advérbios e expressões adverbiais), usando-os para enriquecer seus próprios textos.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,291
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP11.s.11,"Identificar, em textos lidos ou de produção própria, agrupamento de orações em períodos, diferenciando coordenação de subordinação.",Práticas de Linguagem,Morfossintaxe,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,292
EF_AF,EF8,CURRICULAR,Língua Portuguesa,LP,MS.EF08LP12.s.12,"Identificar, em textos lidos, orações subordinadas com conjunções de uso frequente, incorporando-as às suas próprias produções.",Práticas de Linguagem,Morfossintaxe Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,292
