etapa,anos_series,tipo_associacao,componente,sigla,codigo,descricao,unidade_tematica,objeto_conhecimento,origem,escopo,fonte_documento,fonte_pagina
EM,EM3,CURRICULAR,Física,FIS,MS.EM13LGG304,"Formular propostas, intervir e tomar decisões que levem em conta o bem comum e os Direitos Humanos, a consciência socioambiental e o consumo responsável em âmbito local, regional e global. AGRUPAMENTO 6 – EM AGRUPAMENTO 6 – EM 5.3. Língua Portuguesa 5.3.1. Língua Portuguesa Agrupamento 1 – EM1 Competências Específicas 6. Apreciar esteticamente as características locais, regionais e para dar significado e (re) construir de maneira crítica e criativa, com 7. Mobilizar criativas, éticas e estéticas, para autorais e coletivas, e de aprender pessoal e coletiva.",,ilícitas em práticas esportivas de rendimento e as Campos de atuação: • Campo de atuação na vida • Campo artístico-literário; • Campo das práticas de estudo • Campo jornalístico – midiático; • Campo de atuação na vida Objetos de conhecimento consequências do seu uso ilegal.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,199
EM,EM3,CURRICULAR,Física,FIS,MS.EM13LGG305,"Mapear e criar, por meio de práticas delinguagem, possibilidades de atuação social, política, artística e cultural para enfrentar desafios contemporâneos,discutindo princípios e objetivos dessa atuação de maneira crítica, criativa, solidária e ética. AGRUPAMENTO 5 – EM Agrupamento 6 – EM3 Competências Específicas 2. Compreender os processos identitários, de linguagem, respeitando as diversidades base em princípios e valores exercitando o autoconhecimento, combatendo preconceitos de qualquer 3. Utilizar diferentes linguagens colaboração, protagonismo e autoria defendendo pontos de vista que socioambiental e o consumo responsável, AGRUPAMENTO 6 – EM",,corporal na perspectiva da defesa da cidadania e inclusão social para esporte e lazer. Campos de atuação: • Campo de atuação na vida • Campo artístico-literário; • Campo das práticas de estudo • Campo jornalístico – midiático. Objetos de conhecimento,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,197
EM,EM3,CURRICULAR,Física,FIS,MS.EM13LGG402,"Empregar, nas interações sociais, a variedade e o estilo de língua adequados à situação comunicativa, ao(s) interlocutor(es) e ao gênero do discurso, respeitando os usos das línguas por esse(s) interlocutor(es) e sem preconceito linguístico. AGRUPAMENTO 3 – EM Agrupamento 4 – EM3 Competências Específicas 2. Compreender os processos identitários, de linguagem, respeitando as diversidades base em princípios e valores exercitando o autoconhecimento, combatendo preconceitos de qualquer AGRUPAMENTO 4 – EM",,"da arbitragem nas práticas esportivas. Variantes linguísticas nos países hispanohablantes; adjetivos pátrios; palavras heterotônicas, Campos de atuação: • Campo de atuação na vida • Campo artístico-literário; • Campo das práticas de estudo • Campo jornalístico – midiático. Objetos de conhecimento heterossemânticas e heterogenéricas; Relações semânticas entre verbos da Língua Portuguesa e verbos da Língua Espanhola para compreensão textual.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,193
EM,EM3,CURRICULAR,Física,FIS,MS.EM13LGG502,"Analisar criticamente preconceitos, estereótipos e relações de poder presentes nas práticas corporais, adotando posicionamento contrário a qualquer manifestação de injustiça e desrespeito a direitos humanos e valores democráticos. AGRUPAMENTO 2 – EM Agrupamento 3 – EM3 Competências Específicas 4. Compreender as línguas como e sensível aos contextos de uso, expressões identitárias, pessoais qualquer natureza. AGRUPAMENTO 3 – EM",,socialização e comunicação corporal. Campos de atuação: • Campo de atuação na vida • Campo artístico-literário; • Campo das práticas de estudo • Campo jornalístico – midiático; • Campo de atuação na vida Objetos de conhecimento,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,191
EM,EM3,CURRICULAR,Física,FIS,MS.EM13LGG602,"Fruir e apreciar esteticamente diversas manifestações artísticas e culturais, das locais às mundiais, assim como delas participar, de modo a aguçar continuamentea sensibilidade, a imaginação e a criatividade.",,"corporais (danças, performances) da cultura local e regional;",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,189
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS101,"Identificar, analisar e comparar diferentes fontes e narrativas expressas em diversas linguagens, com vistas à compreensão de ideias filosóficas e de processos e eventos históricos, geográficos, políticos, econômicos, sociais, ambientais e culturais.",,Conceito de espaço: transformações no espaço geográfico no decorrer da história do homem.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,262
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS102,"Identificar, analisar e discutir as circunstâncias históricas, geográficas, políticas, econômicas, sociais, ambientais e culturais de matrizes conceituais (etnocentrismo, racismo, evolução, modernidade, cooperativismo/desen volvimento etc.), avaliando criticamente seu significado histórico e comparando-as a narrativas que contemplem outros agentes e discursos",,Ocupações territoriais: Colonialismo e Neocolonialismo.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,263
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS103,"Elaborar hipóteses, selecionar evidências e compor argumentos relativos a processos políticos, econômicos, sociais, ambientais, culturais e epistemológicos, com base na sistematização de dados e informações de diversas naturezas (expressões artísticas, textos filosóficos e sociológicos, documentos históricos e geográficos, gráficos, mapas, tabelas, tradições orais, entre outros). 15 PLATÃO. Teeteto — Belém: Universidade",,A transformação no espaço natural: adequação da ocupação humana ao relevo. EIXO TEMÁTICO: TEMPO E,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,264
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS104,"Analisar objetos e vestígios da cultura material e imaterial de modo a identificar conhecimentos, valores, crenças e práticas que caracterizam a identidade e a diversidade cultural de diferentes sociedades inseridas no tempo e no espaço.",,Etnia e cultura no Brasil e em Mato Grosso do Sul: diversidade étnica e cultural.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,266
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS105,"Identificar, contextualizar e criticar tipologias evolutivas (populações nômades e sedentárias, entre outras) e oposições dicotômicas (cidade/campo, cultura/ natureza, civilizados/bárbaros, razão/emoção, material/virtual etc.), explicitando suas ambiguidades.",,Conhecimento geográfico evidenciado por meio da trajetória do homem.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,267
EM,EM1,CURRICULAR,Geografia,GEO,MS.EM13CHS106,"Utilizar as linguagens cartográfica, gráfica e iconográfica, diferentes gêneros textuais e tecnologias digitais de informação e comunicação de forma crítica, significativa, reflexiva e ética nas diversas práticas sociais, incluindo as escolares, para se comunicar, acessar e difundir informações, produzir conhecimentos, resolver problemas e exercer protagonismo e autoria na vida pessoal e coletiva. Competência Específica 2. Analisar a formação compreensão das relações Estados-nações.",,Cartografia: a cartografia e as tecnologias; Coordenadas geográficas: latitude longitude; Fusos horários: hora no Brasil e no mundo.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,268
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS201,"Analisar e caracterizar as dinâmicas das populações, das mercadorias e do capital diversos continentes, com destaque para a mobilidade e a fixação de pessoas, grupos humanos e povos, em função de eventos naturais, políticos, econômicos, sociais, religiosos e culturais, de modo a compreender e posicionar-se criticamente em relação a esses processos e às possíveis relações entre eles.",,"Dinâmicas populacionais brasileiras e as teorias Malthusianas, Neomalthusianas e Reformista.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,271
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS202,"Analisar e avaliar os impactos das tecnologias na estruturação e nas dinâmicas de grupos, povos e sociedades contemporâneos (fluxos populacionais, financeiros, de mercadorias, de informações, de valores éticos e culturais etc.), bem como suas interferências decisões políticas, sociais, ambientais, econômicas culturais.",,Globalização: contextos econômicos e sociais no Brasil e no mundo.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,272
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS203,"Compar ar os significados de território, fronteiras e vazio (espacial, temporal e cultural) em diferentes sociedades, contextualizando e relativizando visões dualistas (civilização/barbárie, nomadismo/sedentarismo, esclarecimento/obscurantis mo, cidade/ campo, entre outras).",,Estado e Nação; Ocupação Espacial; Fronteira e território.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,273
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS204,"Compar ar e avaliar os processos ocupação do espaço e a formação de territórios, territorialidades e fronteiras, identificando o papel de diferentes agentes (como grupos sociais e culturais, impérios, Estados Nacionais e organismos internacionais) e considerando os conflitos populacionais (internos e externos), a diversidade étnico-cultural e as características socioeconômicas, políticas tecnológicas.",,"Território e Territorialidade: Limites e Fronteiras; Oriente Médio: conflitos, quadro econômico e político atual.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,274
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS205,"Analisar a produção de diferentes territorialidades em suas dimensões culturais, econômicas, ambientais, políticas e sociais, no Brasil no mundo contemporâneo, com destaque para as culturas juvenis. Competência Específica 3 . Analisar e avaliar (produção, distribuição proposição de alternativas consumo responsável",,As culturas juvenis e o papel da juventude na análise da ação antrópica sobre o meio ambiente e as políticas ambientais.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,275
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS301,"Proble matizar hábitos e práticas individuais e coletivos de produção, reaproveitamento e descarte de resíduos em metrópoles, áreas urbanas e rurais, e comunidades com diferentes características socioeconômicas, e elaborar e/ou selecionar propostas de ação que promovam a sustentabilidade socioambiental, o combate à poluição sistêmica e o consumo responsável.",,Produção agropecuária: sistemas de produção e empresas agrícolas; relações com os problemas ambientais.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,277
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS302,"Analisar e avaliar criticamente os impactos econômicos e socioambientais de cadeias produtivas ligadas à exploração de recursos naturais e às atividades agropecuárias em diferentes ambientes e escalas de análise, considerando o modo de vida das populações locais – entre elas as indígenas, quilombolas e demais comunidades tradicionais , suas práticas agroextrativistas e o compromisso com a sustentabilidade.",,Exploração de recursos naturais e atividades agropecuárias: práticas agroextrativistas em comunidades indígenas e quilombolas no Brasil e no Mato Grosso do Sul.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,278
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS303,"Debat er e avaliar o papel da indústria cultural e das culturas de massa no estímulo ao consumismo, seus impactos econômicos e socioambientais, com vistas à percepção crítica das necessidadescriadas pelo consumo e à adoção de hábitos sustentáveis.",,Impactos ambientais da produção industrial no Brasil no Mundo e na Indústria Cultural.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,279
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS304,"Analis ar os impactos socioambientais decorrentes de práticas instituições governamentais, de empresas e de indivíduos, discutindo as origens dessas práticas, selecionando, incorporando e promovendo aquelas que favoreçam a consciência a ética socioambiental e consumo responsável.",,"Fontes produtivas e fontes alternativas de energia; Questões políticas, econômicas ambientais relacionadas à produção e ao consumo de energia. TEMÁTICO: SOCIEDADE E",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,280
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS305,"Analis ar e discutir o papel e as competências legais dos organismos nacionais e internacionais de regulação, controle e fiscalização ambiental e dos acordos internacionais para a promoção e a garantia de práticas ambientais sustentáveis.",,Políticas ambientais (nacionais internacionais) na ótica dos acordos de cooperação mundiais: Estocolmo 1972; Rio de Janeiro/ECO 1992; Protocolo de Kyoto 1997; Johannesburgo 2002 Rio+10; Rio de Janeiro 2012 e Rio+ 20; Acordo de Paris 2015.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,282
EM,EM2,CURRICULAR,Geografia,GEO,MS.EM13CHS306,"Contex tualizar, comparar e avaliar os impactos de diferentes modelos socioeconômicos no uso dos recursos naturais e na promoção sustentabilidade econômica e socioambiental do planeta (como a adoção dos sistemas da agrobiodiversidade e agroflorestal por diferentes comunidades, entre outros). 5.5.3. Ciências Humanas Competência Específica 4. Analisar as relações discutindo o papel dessas",,Desenvolvimento sustentável agroecologia: formas alternativas de relacionamento com a terra; cultivo dos povos tradicionais Mato Grosso do Sul.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,283
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS401,"Identificar e analisar as relações entre sujeitos, grupos, classes sociais e sociedades com culturas distintas diante das transformações técnicas, tecnológicas e informacionais e das novas formas de trabalho ao longo do tempo, em diferentes espaços (urbanos e rurais) e contextos.",,"Tecnologia e o mundo do trabalho: as várias formas trabalho no decorrer do tempo, nos diferentes espaços e contextos.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,285
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS402,"Analisar e comparar indicadores de emprego, trabalho e renda em diferentes espaços, escalas e tempos, associando-os processos de estratificação e desigualdade socioeconômica.",,"A Nova Ordem Mundial, Divisão Internacional do Trabalho e as novas formas trabalho no Século XXI.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,286
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS403,"Caracterizar e analisar os impactos das transformações tecnológicas nas relações sociais e de trabalho próprias da contemporaneidade, promovendo ações voltadas à superação das desigualdades sociais, da opressão e da violação dos Direitos Humanos.",,A globalização e suas consequências no mundo trabalho e na sociedade.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,287
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS404,"Identifi car e discutir os múltiplos aspectos do trabalho em diferentes circunstâncias contextos históricos e/ou geográficos e seus efeitos sobre as gerações, em especial, os jovens, levando em consideração, na atualidade, as transformações técnicas, tecnológicas e informacionais. Competência Específica 5. Identificar e combater éticos, democráticos,",,Relações de Trabalho no mundo contemporâneo e juventude. TEMÁTICO: POLÍTICA E TRABALHO,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,288
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS501,"Anali sar os fundamentos da ética em diferentes culturas, tempos e espaços, identificando processos que contribuem para a formação de sujeitos éticos que valorizem a liberdade, a cooperação, a autonomia, o empreendedorismo, a convivência democrática e a solidariedade.",,Grupos étnicos de Mato Grosso do Sul: organizações socioculturais e localização espacial.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,290
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS502,"Analisar situações da vida cotidiana, estilos de vida, valores, condutas etc., desnaturalizando e problematizando formas de desigualdade, preconceito, intolerância e discriminação, e identificar ações que promovam os Direitos Humanos, a solidariedade e o respeito às diferenças e àsliberdades individuais.",,"Movimentos sociais: a luta Indígena e quilombola pela terra, no Brasil e em Mato Grosso do Sul.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,291
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS503,"Identificar diversas formas de violência (física, simbólica, psicológica etc.), suas principais vítimas, suas causas sociais, psicológicas e afetivas, seus significados e usos políticos, sociais e culturais, discutindo e avaliando mecanismos para combatê-las, com base em argumentos éticos.",,"Políticas da terra: relações de trabalho na zona rural; A luta pela terra e os conflitos sociais no campo. SOCIEDADE, CULTURA",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,292
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS504,"Anali sar e avaliar os impasses ético-políticos decorrentes das transformações culturais, sociais, históricas, científicas e tecnológicas no mundo contemporâneo e seus desdobramentos nas atitudes e nos valores de indivíduos, grupos sociais, sociedades e culturas. Competência Específica 6. Participar do debate alinhadas ao exercício crítica e responsabilidade.",,"Transformações culturais sociais no decorrer da história do século XX e suas implicações para o mundo contemporâneo. SOCIEDADE, CULTURA",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,293
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS601,"Identificar e analisar as demandas e os protagonismos políticos, sociais e culturais dos povos indígenas e das populações afrodescendentes (incluindo as quilombolas) no Brasil contemporâneo considerando a história das Américas e o contexto de exclusão e inclusão precária desses grupos na ordem social e econômica atual, promovendo ações para a redução das desigualdades étnicoraciais no país.",,Brasil e Mato Grosso do Sul na geopolítica mundial.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,295
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS602,"Identificar e caracterizar presença do paternalismo, do autoritarismo e do populismo na política, na sociedade e nas culturas brasileira e latinoamericana, em períodos ditatoriais e democráticos, relacionando-os com as formas de organização e de articulação das sociedades em defesa da autonomia, da liberdade, do diálogo e da promoção da democracia, da cidadania e dos direitos humanos na sociedade atual.",,Transformação do território brasileiro no século XX: processo de industrialização brasileira criação das grandes estatais.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,296
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS603,"Analisar a formação de diferentes países, povos nações e de suas experiências políticas e de exercício da cidadania, aplicando conceitos políticos básicos (Estado, poder, formas, sistemas e regimesde governo, soberania etc.).",,"Mato Grosso do Sul: formação social e econômica. INDIVÍDUO, CULTURA,",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,297
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS604,"Discutir o papel dos organismos internacionais no contexto mundial, com vistas à elaboração de uma visão crítica sobre seus limites e suas formas de atuação nos países, considerando os aspectos positivos e negativos dessa atuação para as populações locais.",,O papel dos Organismos Internacionais na soberania países: ONU OEA OIT OMC FMI OCDE BID/BIRD.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,299
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS605,"Analisar os princípios da declaração dos Direitos Humanos, recorrendo às noções de justiça, igualdade e fraternidade, identificar os progressos entraves à concretização desses direitos nas diversas sociedades contemporâneas e promover ações concretas diante da desigualdade e das violações desses direitos em diferentes espaços de vivência, respeitando a identidade de cada grupo e de cada indivíduo.",,Direitos Humanos no século,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,300
EM,EM3,CURRICULAR,Geografia,GEO,MS.EM13CHS606,"Analisar as características socioeconômicas da sociedade brasileira – com base na análise de documentos (dados, tabelas, mapas etc.) de diferentes fontes – e propor medidas para enfrentar os problemas identificados e construir uma sociedade mais próspera, justa e inclusiva, que valorize o protagonismo de seus cidadãos e promova o autoconhecimento, a autoestima, a autoconfiança e a empatia. 5.6. Ciências da Na contemporaneidade, das demandas por novas partir dos desafios senso comum ao conhecimento, considerando com vistas a alcançar responsabilidade (POZO, Com os avanços da e avanços científicos conceitos e teorias dos seres vivos, além investigação sobre a e individual da ciência investigação, de um ativo; de outro, esses demandam um olhar tecnologia para necessidades Nesse contexto, a área situações de aprendizagem para que ele desenvolva desenvolver experimentos estudante alcance a que correlacionam a de recursos naturais O Currículo de Referência epistemológicos e novas crenças relacionadas do mundo de forma sociocultural e realização Nesta perspectiva, a papel do sujeito participativo elaborações, experimentos, somente da informação, científico no processo âmbito da área de CNT, 16 As ações que são implícitas questionar, desafiar, argumentar, linguagem das ciências deve TEIXEIRA, Odete Pacubi Baierl. investigação científica, tal maneira, as unidades a educação científica. estudante e seu compromisso (CARVALHO, 2013, p. A área de CNT, assim uma formação integral apresentar inúmeras seus aspectos microscópicos experimentação, vivências conhecimento de maneira primordiais de abordagens apresentar modelos, intervenção de forma aprendizagem dentro Do ponto de vista do teórico-experimental aprendizagem, baseado descobertas científicas. estudantes a ampliação explicações, considerando hipótese ou teoria ambiente (ROTH, 2011, A construção de um convergir ou serem aprendizagem científica em que desenvolve contribui de forma substantiva No processo de ensino-aprendizagem, promovam a educação conhecimentos, mas pensamento científico, importante papel fundamentada, buscando dos desafios do século 17 Sobre o debate no campo ciência afinal? Trad. Raul Filker. Paulo: Atlas, 2000; pp. 74-125; Física, Florianópolis, v. 13, n. Florianópolis, v. 13, n. 3, pp Nesse sentido, cabe atividades, os instrumentos para que o estudante complexidade do conhecimento18. ampliação da percepção, frente aos desafios atemporais, vislumbrando sua projeção Por sua vez, espera-se uma vez que os diversos estudante pode vivenciar, e potencialidades, integradas mais simples ao mais O Currículo de CNT processo formativo consigo mediante a dos conhecimentos democracia, tendo efetividade do protagonismo problemas e pelo agir 2007, p. 6). No que se refere à estudante se aproprie cognitivas partir das necessidades ciência. Por isso, é fundamental humana, cognitiva, emocional, pressupõe a formação Por fim, cabe salientar com relação à parte Formativos, com vistas contextualizado das 18 Do ponto de vista da aprendizagem, diversas. Assim, é possível perceber mobilização de diferentes recursos relevância possível em relação reconhecer quais os instrumentos como saber aplicá-los corretamente Henrique Lucas Lima. Porto 5.6.1. Ciências da Competências Específicas 1. Analisar fenômenos matéria e energia, minimizem impactos global. 2. Analisar e utilizar argumentos, realizar fundamentar e defender",,"Mito da Democracia Racial brasileira: consequências das políticas socioeconômicas para os grupos étnico-raciais (negros e indígenas) do Brasil. INDIVÍDUO, CULTURA,",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,301
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS101,"Identificar, analisar e comparar diferentes fontes e narrativas expressas em diversas linguagens, com vistas à compreensão de ideias filosóficas e de processos e eventos históricos, geográficos, políticos, econômicos, sociais, ambientais e culturais.",,"Conceitualização da história enquanto ciência viva; Linguagens das fontes históricas; Tempo/espaço, mudanças/permanências. EIXO TEMÁTICO: TEMPO E",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,262
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS102,"Identificar, analisar e discutir as circunstâncias históricas, geográficas, políticas, econômicas, sociais, ambientais e culturais de matrizes conceituais (etnocentrismo, racismo, evolução, modernidade, cooperativismo/desen volvimento etc.), avaliando criticamente seu significado histórico e comparando-as a narrativas que contemplem outros agentes e discursos",,"Discursos racistas e teorias excludentes: eugenia, etnocentrismo, evolucionismo, mestiçagem e embranquecimento; EIXO TEMÁTICO: TEMPO E Multiculturalismo.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,263
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS103,"Elaborar hipóteses, selecionar evidências e compor argumentos relativos a processos políticos, econômicos, sociais, ambientais, culturais e epistemológicos, com base na sistematização de dados e informações de diversas naturezas (expressões artísticas, textos filosóficos e sociológicos, documentos históricos e geográficos, gráficos, mapas, tabelas, tradições orais, entre outros). 15 PLATÃO. Teeteto — Belém: Universidade",,Grécia; Roma; Império Bizantino.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,264
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS104,"Analisar objetos e vestígios da cultura material e imaterial de modo a identificar conhecimentos, valores, crenças e práticas que caracterizam a identidade e a diversidade cultural de diferentes sociedades inseridas no tempo e no espaço.",,Pré-história: História Geral; História do Brasil; História de Mato Grosso do Sul; Patrimônio cultural.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,266
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS105,"Identificar, contextualizar e criticar tipologias evolutivas (populações nômades e sedentárias, entre outras) e oposições dicotômicas (cidade/campo, cultura/ natureza, civilizados/bárbaros, razão/emoção, material/virtual etc.), explicitando suas ambiguidades.",,Feudalismo; Transição do Feudalismo para o Capitalismo; Revolução Agrícola.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,267
EM,EM1,CURRICULAR,História,HIS,MS.EM13CHS106,"Utilizar as linguagens cartográfica, gráfica e iconográfica, diferentes gêneros textuais e tecnologias digitais de informação e comunicação de forma crítica, significativa, reflexiva e ética nas diversas práticas sociais, incluindo as escolares, para se comunicar, acessar e difundir informações, produzir conhecimentos, resolver problemas e exercer protagonismo e autoria na vida pessoal e coletiva. Competência Específica 2. Analisar a formação compreensão das relações Estados-nações.",,Expansão Ultramarina e Mercantilismo; Expedições colonizadoras: na América; na África; na Ásia.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,268
EM,EM2,CURRICULAR,História,HIS,MS.EM13CHS201,"Analisar e caracterizar as dinâmicas das populações, das mercadorias e do capital diversos continentes, com destaque para a mobilidade e a fixação de pessoas, grupos humanos e povos, em função de eventos naturais, políticos, econômicos, sociais, religiosos e culturais, de modo a compreender e posicionar-se criticamente em relação a esses processos e às possíveis relações entre eles.",,Do Renascimentoàs Reformas Religiosas; Colonização na América Espanhola e Portuguesa; Colonização no Brasil; Colonização no sul de Mato Grosso: Rota das Monções.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,271
